 Improper Restriction of Operations within the Bounds of a Memory Buffer,"Multiple buffer overflows in the AIM PicEditor 9.5.1.8 ActiveX control in YGPPicEdit.dll in AOL You've Got Pictures (YGP) Picture Editor allow remote attackers to cause a denial of service (browser crash) via a long string in the (1) DisplayName, (2) FinalSavePath, (3) ForceSaveTo, (4) HiddenControls, (5) InitialEditorScreen, (6) Locale, (7) Proxy, and (8) UserAgent property values.",What are the potential security vulnerabilities associated with the AIM PicEditor 9.5.1.8 ActiveX control in AOL You've Got Pictures that can lead to denial of service?
 Permissions Privileges and Access Controls,"The WebSphere MQ XA 5.3 before FP13 and 6.0.x before 6.0.2.1 client for Windows, when running in an MTS or a COM+ environment, grants the PROCESS_DUP_HANDLE privilege to the Everyone group upon connection to a queue manager, which allows local users to duplicate an arbitrary handle and possibly hijack an arbitrary process.",What security vulnerability is associated with the WebSphere MQ XA 5.3 and 6.0.x clients for Windows when operating in an MTS or COM+ environment?
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in misc.php in MyBB (aka MyBulletinBoard) before 1.4.1 allows remote attackers to execute arbitrary SQL commands via a certain editor field. Patch information - http://community.mybboard.net/showthread.php?tid=36022,"What is the nature of the SQL injection vulnerability found in MyBB before version 1.4.1, and how can remote attackers exploit it?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in MyBB (aka MyBulletinBoard) before 1.4.1 allow remote attackers to inject arbitrary web script or HTML via (1) a certain referrer field in usercp2.php, (2) a certain location field in inc/functions_online.php, and certain (3) tsubject and (4) psubject fields in moderation.php. Patch information - http://community.mybboard.net/showthread.php?tid=36022
","What are the specific vulnerabilities that allow remote attackers to inject arbitrary web scripts or HTML in MyBB versions before 1.4.1, and where in the code do these vulnerabilities occur?"
 Permissions Privileges and Access Controls,"moderation.php in MyBB (aka MyBulletinBoard) before 1.4.1 does not properly check for moderator privileges, which has unknown impact and remote attack vectors. Patch information - http://community.mybboard.net/showthread.php?tid=36022
","What security vulnerability exists in moderation.php of MyBB before version 1.4.1, and what are the implications regarding moderator privileges?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Cross-site scripting (XSS) vulnerability in the LiveSearch module in Plone before 3.0.4 allows remote attackers to inject arbitrary web script or HTML via the Description field for search results, as demonstrated using the onerror Javascript even in an IMG tag.","What vulnerability was found in the LiveSearch module of Plone versions before 3.0.4, and how can it be exploited by remote attackers?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in search.php in Kmita Catalogue 2.x allows remote attackers to inject arbitrary web script or HTML via the q parameter.  NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.,"What is the nature of the vulnerability found in Kmita Catalogue 2.x, specifically related to the search.php file?"
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in TYPO3 Another Backend Login (wrg_anotherbelogin) extension before 0.0.4 allows remote attackers to execute arbitrary SQL commands via unspecified vectors.,What is the potential risk associated with the SQL injection vulnerability in the TYPO3 Another Backend Login extension prior to version 0.0.4?
 Improper Link Resolution Before File Access ('Link Following'),add-accession-numbers in ctn 3.0.6 allows local users to overwrite arbitrary files via a symlink attack on the /tmp/accession temporary file.,"What vulnerability is associated with the add-accession-numbers feature in ctn 3.0.6, and what type of attack does it allow local users to perform?"
 Improper Link Resolution Before File Access ('Link Following'),test_parser.py in mayavi 1.5 allows local users to overwrite arbitrary files via a symlink attack on the /tmp/err.log temporary file.,What security vulnerability does the test_parser.py file in Mayavi 1.5 have that allows local users to exploit it through a symlink attack?
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),"Multiple SQL injection vulnerabilities in Calendarix Basic 0.8.20071118 allow remote attackers to execute arbitrary SQL commands via (1) the catsearch parameter to cal_search.php or (2) the catview parameter to cal_cat.php.  NOTE: vector 1 might overlap CVE-2007-3183.3, and vector 2 might overlap CVE-2005-1865.2.","What are the two parameters in Calendarix Basic 0.8.20071118 that are vulnerable to SQL injection, and how might they overlap with existing CVEs?"
 Information Exposure,Insecure method vulnerability in the GetFileList method in an unspecified ActiveX control in Novell iPrint Client before 5.06 allows remote attackers to list the image files in an arbitrary directory via a directory name in the argument.,"What vulnerability was discovered in the GetFileList method of the Novell iPrint Client prior to version 5.06, and what exploit did it allow remote attackers to perform?"
 Configuration,"The default configuration of Adobe Flash Media Server (FMS) 3.0 does not enable SWF Verification for (1) RTMPE and (2) RTMPTE sessions, which makes it easier for remote attackers to make copies of video content via stream-capture software. Guide for enabling SWF verification = http://kb.adobe.com/selfservice/viewContent.do?externalId=kb405456&sliceId=2","What vulnerabilities are present in the default configuration of Adobe Flash Media Server 3.0 regarding SWF Verification, and where can one find a guide to enable this feature?"
 Improper Restriction of Operations within the Bounds of a Memory Buffer,"Stack-based buffer overflow in the ExecuteRequest method in the Novell iPrint ActiveX control in ienipp.ocx in Novell iPrint Client 5.06 and earlier allows remote attackers to execute arbitrary code via a long target-frame option value, a different vulnerability than CVE-2008-2431.","What vulnerability exists in the Novell iPrint ActiveX control in ienipp.ocx that allows remote attackers to execute arbitrary code, and how does it differ from CVE-2008-2431?"
 Improper Restriction of Operations within the Bounds of a Memory Buffer,Heap-based buffer overflow in Titan FTP Server 6.05 build 550 allows remote attackers to execute arbitrary code via a long DELE command.,"What vulnerability does Titan FTP Server 6.05 build 550 have that allows remote attackers to execute arbitrary code, and how is it triggered?"
 Permissions Privileges and Access Controls,"Google Hack Honeypot (GHH) File Upload Manager 1.3 allows remote attackers to delete uploaded files via unknown vectors related to the delall action to index.php.  NOTE: the provenance of this information is unknown; the details are obtained solely from third party information. CVE analysis suggests that the most recent version as of 20081128 is 1.2, and the File Upload Manager does not have a ""delall"" action.",What vulnerabilities exist in Google Hack Honeypot File Upload Manager 1.3 that allow remote attackers to delete uploaded files?
 Cryptographic Issues,"The Temporal Key Integrity Protocol (TKIP) implementation in unspecified Cisco products and other vendors' products, as used in WPA and WPA2 on Wi-Fi networks, has insufficient countermeasures against certain crafted and replayed packets, which makes it easier for remote attackers to decrypt packets from an access point (AP) to a client and spoof packets from an AP to a client, and conduct ARP poisoning attacks or other attacks, as demonstrated by tkiptun-ng. The impact of this vulnerability has yet to be determined. The full list of affected platforms is subject to change. The NVD will continue to monitor this vulnerability and adjust the configurations as needed.",What are the potential security risks associated with the Temporal Key Integrity Protocol (TKIP) implementation in certain Cisco and other vendors' products used in WPA and WPA2 on Wi-Fi networks?
